id	ER-ERR1084763_PE	ER-ERR1084764_PE	ER-ERR1084765_PE	ER-ERR1084775_PE	ER-ERR1084805_PE	ER-ERR1084806_PE	ER-ERR1084811_PE	TN-ERR1084766_PE	TN-ERR1084768_PE	TN-ERR1084798_PE	TN-ERR1084799_PE	TN-ERR1084800_PE	TN-ERR1084801_PE	TN-ERR1084802_PE	TN-ERR1084803_PE	TN-ERR1084804_PE	TN-ERR1084807_PE	TN-ERR1084808_PE	TN-ERR1084809_PE	TN-ERR1084810_PE
ENSG00000183049	0.94	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.38	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.45	0.00	3.47
ENSG00000183077	0.00	9.52	0.00	0.00	2.64	0.00	0.00	5.03	0.00	0.00	2.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183137	13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183145	0.00	0.00	0.00	1.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183148	0.00	0.00	0.00	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	3.28	0.00	1.15	6.73	0.00	0.00	0.00	0.00
ENSG00000183283	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183287	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183292	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.29	0.00	0.00	0.00
ENSG00000183308	0.00	0.00	0.00	0.00	6.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.22	0.00	0.00	0.00	17.79	0.00
ENSG00000183323	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	1.60
ENSG00000183401	0.00	0.00	0.00	0.00	5.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183426	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93
ENSG00000183474	0.00	0.00	0.00	0.00	9.93	0.00	8.43	0.00	0.00	8.80	2.13	2.52	0.00	0.00	2.18	1.35	6.69	0.00	0.00	0.00
ENSG00000183520	0.00	0.00	12.71	0.00	0.00	8.16	13.41	0.00	0.00	1.70	0.00	2.03	0.00	3.82	0.00	4.07	7.94	0.00	2.39	0.00
ENSG00000183569	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.00	0.00	0.00	0.00
ENSG00000183571	0.00	0.00	0.00	6.94	9.91	0.00	17.37	85.59	106.47	98.04	109.34	5.75	1282.23	8.72	9.67	366.77	0.00	0.00	92.00	34.95
ENSG00000183597	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.08	19.27	0.00	0.00	0.00	0.00	2.22	8.95
ENSG00000183688	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00
ENSG00000183696	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000183762	0.00	0.00	0.00	0.49	0.00	1.87	0.00	0.00	0.62	0.51	0.00	0.62	0.61	5.05	0.00	0.62	0.75	0.00	1.35	0.00
ENSG00000183765	0.00	0.00	0.00	0.00	0.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.14	0.00	0.00
ENSG00000183780	0.00	0.00	0.00	0.00	3.09	0.00	0.00	0.00	27.25	8.21	0.00	2.87	1.41	8.15	2.99	1.45	5.21	2.81	4.71	0.00
ENSG00000183785	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.74	0.00	0.00
ENSG00000183831	0.00	0.00	0.00	1.83	0.00	104.71	29.83	691.84	17.02	36.27	696.58	125.15	46.43	0.00	0.00	26.70	437.24	2.90	127.16	4.73
ENSG00000183856	1.29	1.23	1.33	0.51	2.06	1.28	0.00	14.72	0.00	0.00	5.22	4.45	3.13	0.00	3.30	0.00	3.84	1.86	2.78	4.82
ENSG00000184009	163.99	390.46	509.46	92.23	128.44	44.98	207.85	674.26	17.41	494.82	111.97	80.17	194.27	98.75	82.03	180.17	478.09	688.74	249.11	474.23
ENSG00000184056	0.00	0.00	0.00	0.00	0.00	0.00	8.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000184164	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.00	6.11	0.00	0.00	3.32	0.00
ENSG00000184209	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	2.00	0.00	0.00
ENSG00000184220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00	0.00	0.00	0.00	0.00
ENSG00000184224	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.00	0.00
ENSG00000184277	0.00	0.00	0.00	0.00	0.00	0.00	2.54	0.00	0.00	0.00	0.00	1.27	1.25	0.00	0.00	0.00	1.53	2.50	0.00	0.00
ENSG00000184319	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.28	4.11	0.00	0.00	7.61	4.20	0.00	9.76	3.96	5.54	0.00
ENSG00000184330	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	129.53	16.73	10.84
ENSG00000184414	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.38
ENSG00000184454	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.90
ENSG00000184500	2.38	0.00	0.00	0.94	2.53	0.00	7.05	1916.63	890.75	42.13	6.01	142.09	2.31	380.45	50.01	4.73	2182.01	21.80	214.25	1230.93
ENSG00000184635	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.08	0.00	0.00	10.36	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000184647	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97	0.00	0.00	3.47	0.00	1.67	3.20	1.76	0.00	2.05	29.81	50.57	8.71
ENSG00000184682	0.00	0.00	5.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.21	0.00	0.00	0.00	0.00	0.00	0.00	21.29	2.21
ENSG00000184787	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00	1.16
ENSG00000184898	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00
ENSG00000184900	0.00	18.59	5.02	0.00	2.58	0.00	13.83	0.00	0.00	11.72	2.45	7.20	0.00	4.53	4.77	7.22	2.90	4.69	2.62	0.00
ENSG00000184939	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.66	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.97
ENSG00000184988	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185019	0.00	1.67	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185044	9.47	0.00	0.00	3.71	4.31	18.86	0.00	32.04	11.66	6.18	7.22	5.42	2.24	13.13	0.00	0.00	26.47	0.00	2.68	9.14
ENSG00000185088	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.78	0.00	0.00	0.00
ENSG00000185155	8.32	0.00	4.27	1.64	0.00	44.29	0.00	153.85	56.86	15.30	51.22	23.21	8.02	129.97	13.21	63.12	136.62	0.00	103.46	10.25
ENSG00000185158	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.85
ENSG00000185203	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185252	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185324	0.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185344	0.00	0.00	0.00	0.00	3.24	0.00	0.00	1.75	0.00	0.00	3.08	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185345	1.87	1.79	0.00	9.03	0.00	0.00	1.84	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.00	0.00	0.90	0.00	0.85
ENSG00000185361	0.00	0.00	0.00	0.00	0.00	3.07	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.00	1.03	1.23	1.02	0.00	0.00
ENSG00000185404	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000185414	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00
ENSG00000185432	0.00	6.42	0.00	1.82	0.00	6.83	0.00	0.00	0.00	0.00	2.32	0.00	4.89	0.00	1.20	0.00	0.00	0.00	0.00	0.00
ENSG00000185436	3.43	3.30	1.77	0.00	7.51	2.55	0.00	4.25	0.84	0.69	4.34	12.27	0.84	3.20	0.89	0.94	4.45	0.00	0.00	0.00
ENSG00000185479	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	1.81	5.31	5.22	3.34	0.00	0.00	10.69	1.03	1.93	6.44
ENSG00000185554	1.93	0.00	0.00	0.00	0.93	0.00	0.00	240.60	0.00	0.00	1.91	313.12	128.65	0.00	292.07	0.00	83.97	0.85	28.41	114.79
ENSG00000185608	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.13	4.97	0.00	0.00	0.00	0.00
ENSG00000185634	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.94
ENSG00000185651	295.38	389.36	225.35	113.20	119.25	136.70	293.49	247.06	86.13	172.29	208.52	61.11	130.30	148.94	112.38	169.19	160.48	80.98	185.16	115.77
ENSG00000185658	48.92	36.78	64.26	38.21	12.69	20.59	208.32	26.05	17.78	25.14	7.01	17.05	20.56	29.38	17.70	3.82	13.29	5.93	36.45	17.07
ENSG00000185863	0.00	21.17	42.14	86.17	73.10	61.53	0.00	0.00	0.00	97.41	22.22	0.00	29.51	0.00	51.52	0.00	0.00	0.00	603.44	43.56
ENSG00000185869	0.00	0.00	0.00	1.92	0.00	1.68	0.00	1.27	7.37	0.35	0.00	0.00	0.00	0.00	0.00	0.00	10.44	0.00	2.70	3.39
ENSG00000185880	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00
ENSG00000185945	1.93	0.00	0.00	0.00	0.93	0.00	0.00	6256.75	0.00	0.00	6.70	3064.65	2276.91	0.00	5434.05	0.00	19.55	0.85	0.00	0.00
ENSG00000186001	0.00	2.27	3.58	0.00	2.76	1.38	1.04	1.05	1.23	3.08	2.36	0.97	1.40	2.75	1.12	1.63	4.55	0.50	3.62	0.47
ENSG00000186073	537.44	636.66	644.61	284.47	620.61	131.61	604.25	562.29	1161.43	517.37	295.85	111.10	314.10	213.62	646.43	407.14	939.74	359.09	314.51	313.23
ENSG00000186081	0.00	0.00	0.00	0.00	19.59	0.00	0.00	0.00	8.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.87	0.00	0.00
ENSG00000186329	13.47	0.00	0.00	6.17	0.00	6.93	7.97	6.53	14.26	16.04	35.05	84.25	3.83	92.84	2.34	16.19	7.99	0.00	17.02	29.53
ENSG00000186468	54.15	56.70	20.55	46.41	10.37	78.15	32.59	395.00	34.95	55.11	39.43	49.40	43.80	54.93	61.93	24.76	23.70	29.14	103.22	323.79
ENSG00000186481	0.00	0.00	0.00	0.00	0.00	6.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.78	0.00
ENSG00000186487	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	1.23	0.00	0.00	1.34	0.00
ENSG00000186530	0.00	0.00	0.00	2.52	0.85	0.00	0.00	21.31	0.00	11.56	31.40	22.77	8.51	53.51	0.00	0.00	19.94	0.00	4.29	10.79
ENSG00000186532	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88	0.00	0.00	0.88	0.00	3.33	0.00	0.00	1.06	0.00	0.00	0.00
ENSG00000186652	64.71	36.68	26.43	7.64	20.61	20.49	66.59	169.80	810.33	118.18	126.43	245.20	1791.93	214.69	211.85	272.52	198.34	0.00	656.33	1116.94
ENSG00000186687	0.00	0.00	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000186814	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000186832	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.27	0.00	0.00	0.00
ENSG00000186847	0.00	0.00	0.00	4.06	11.95	0.00	0.00	0.00	506.78	0.00	459.45	857.44	106.56	42.78	0.00	27.83	480.94	15.88	5.50	110.15
ENSG00000186867	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.49	17.88	0.00	72.81	0.00	73.56	4470.47	7.62	208.08	43.17	0.00	52.37	38.58
ENSG00000186960	43.86	0.00	0.00	0.00	0.00	16.58	44.88	0.00	10.63	6.41	3.12	3.63	2.63	1.44	28.54	7.28	1.46	0.00	0.00	0.00
ENSG00000187147	0.00	0.00	0.00	4.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187244	0.00	0.00	0.00	0.00	0.00	15.49	0.00	0.00	0.00	0.00	0.00	15.54	0.00	0.00	0.00	0.00	0.00	0.00	16.89	0.00
ENSG00000187268	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.68	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00
ENSG00000187446	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.91	0.00	0.00	0.00	1.09
ENSG00000187486	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00
ENSG00000187595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00
ENSG00000187609	0.00	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187621	0.00	0.00	0.00	0.00	0.00	0.00	10.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187634	0.00	0.00	0.00	2635.66	228.40	4137.53	516.84	27.39	11.31	6.50	92.21	35.13	14.16	53.97	1345.45	1135.09	147.14	8.52	209.44	15.05
ENSG00000187650	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187653	0.00	19.57	42.32	8.30	74.83	10.07	0.00	438.62	0.00	40.59	387.16	10.19	88.46	18.87	73.52	164.30	48.87	155.80	110.70	2183.57
ENSG00000187715	0.00	0.00	1.96	0.00	0.00	0.00	1.88	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.83
ENSG00000187764	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187860	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.82	0.00	1.26	0.00	0.00	0.81	2.90	0.00	0.88	0.00
ENSG00000187980	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.00
ENSG00000187994	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000187997	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188000	0.00	0.00	0.00	1.96	0.00	0.00	2.44	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188060	0.00	0.00	0.00	0.00	0.00	2.11	0.00	2.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.83
ENSG00000188107	0.00	0.00	0.00	1.22	1.64	0.00	3.05	0.00	1.75	0.00	1.80	23.79	2.99	0.00	0.00	3.06	0.00	0.00	1.66	1.39
ENSG00000188112	0.00	10.27	0.00	0.00	0.00	0.00	0.00	0.00	5.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.42	0.00	0.00	9.47
ENSG00000188130	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	1.84
ENSG00000188227	0.00	0.00	1.77	0.00	0.00	0.00	0.00	1.01	0.84	0.82	0.00	0.00	0.00	3.20	0.00	0.00	0.00	0.00	0.00	0.62
ENSG00000188295	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.58	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188305	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.21	0.00	0.00	0.00	0.00	12.03	1.76	0.00	0.00	0.00	3.63	0.00
ENSG00000188306	0.00	0.00	0.00	47.37	41.34	34.06	0.00	0.00	9.04	1.84	23.13	9.06	15.57	0.00	65.93	65.94	0.00	2.21	0.00	30.81
ENSG00000188352	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188419	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188428	1223.57	1435.82	1392.98	389.42	742.90	528.24	1261.26	642.68	393.60	209.36	562.46	532.88	962.40	562.46	447.16	744.13	645.41	364.80	418.28	1003.78
ENSG00000188493	0.00	0.00	0.00	0.00	0.00	0.00	4.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188501	0.00	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188505	0.00	0.00	0.00	0.00	2.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188522	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188529	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	0.00	0.00	2.63	0.00	2.53	0.00	8.03	10.34	0.00	2.52	0.00	2.33
ENSG00000188554	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.96	1.30	0.00	0.00	0.00	0.00	2.39	0.00	0.00	0.00	0.00
ENSG00000188596	8.42	4.30	0.00	3.47	1.30	3.60	0.00	0.00	42.94	15.13	5.07	110.22	3.39	0.00	0.00	26.65	103.31	3.51	50.66	9.31
ENSG00000188612	9263.06	9708.37	10307.06	3245.13	4383.50	10878.67	11593.51	10607.95	1934.24	5602.07	5260.87	5665.43	4859.62	4622.90	5131.47	5383.13	5495.88	3837.43	4537.77	6670.53
ENSG00000188677	0.00	2.73	0.00	0.00	0.76	0.00	0.00	0.00	1.40	0.58	2.17	0.70	1.39	1.33	0.00	0.00	0.86	0.00	0.00	0.00
ENSG00000188732	0.00	0.00	0.00	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.97	0.00	0.92	3.06	0.00	0.94	0.00	0.00	0.00	0.00
ENSG00000188735	2.92	0.00	0.00	0.00	1.54	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00
ENSG00000188738	6.72	0.00	4.36	11.10	4.33	6.67	31.00	5.27	1.52	9.53	2.60	34.72	1.69	5.64	0.00	2.65	9.74	2.15	2.88	7.88
ENSG00000188739	0.00	0.00	0.00	0.00	2.30	0.00	0.00	0.00	2.23	0.00	2.28	0.00	0.00	0.00	0.00	2.24	0.00	0.00	0.00	2.02
ENSG00000188783	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.02	0.00	0.00	0.80	0.00	0.00	0.00
ENSG00000188822	0.00	0.00	0.00	0.58	0.00	0.00	1.45	0.00	5.09	0.00	0.00	0.00	0.00	0.00	0.76	0.73	1.74	0.00	0.00	0.67
ENSG00000188825	0.00	0.00	0.00	0.00	0.00	3.30	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188859	25.13	8.51	39.20	13.99	1.92	114.72	29.14	83.12	3335.24	311.98	17.68	38.92	57.74	0.00	3.01	0.00	601.85	40.09	61.78	71.44
ENSG00000188938	0.00	0.00	0.00	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.53	0.00
ENSG00000188971	0.90	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.45	0.38	0.44	0.00	0.00	0.45	1.08	0.00	0.48	0.41
ENSG00000188976	3351.15	3535.32	5501.13	3363.47	5894.03	2213.82	7255.75	494.21	3017.25	1915.57	2637.00	2839.47	16183.22	14764.09	9994.04	7094.43	6760.11	2410.60	5461.07	258.61
ENSG00000189002	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189042	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48.42	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189051	7.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189127	0.00	0.00	2.06	99.12	134.76	0.00	1.97	0.00	0.00	2.41	11.10	22.65	43.28	35.40	24.54	10.90	2.38	0.96	48.32	3.60
ENSG00000189136	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189164	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189223	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189229	0.00	0.00	0.00	0.00	0.00	6.56	0.00	0.00	0.00	0.00	0.00	6.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189298	0.00	0.00	0.00	0.00	0.86	0.00	1.60	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.00	0.81	0.00	0.00	0.61	0.00
ENSG00000189316	0.00	0.00	0.00	11.34	9.14	0.00	0.00	8.35	233.53	188.62	34.64	172.26	27.67	0.00	17.84	4.28	531.43	4.20	100.98	41.35
ENSG00000189339	0.00	0.00	0.00	0.00	0.00	0.00	2.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.59
ENSG00000189350	0.00	0.00	0.00	0.00	1.10	0.51	0.00	0.00	0.44	0.00	0.91	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00
ENSG00000189401	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189403	0.00	0.00	0.00	0.00	0.00	0.00	0.00	49.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.44
ENSG00000196081	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196096	0.00	0.00	0.00	0.00	0.00	2.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22
ENSG00000196118	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.20	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196141	0.00	14.38	0.00	0.00	0.00	7.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
